mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.12105298042297363,0.002401586434788974,0.636290168762207,0.026370114705815035,10,2,"{'n_neighbors': 10, 'p': 2}",-374.69614181438993,-395.7226856679412,-373.36259559675545,-374.6472537659329,-389.5383198146002,-381.59339933192393,9.233912750889445,33,-346.70697836099765,-342.7943222965731,-345.8037570245061,-345.55665952146455,-344.7469179074214,-345.1217270221926,1.3209578070107646
0.11979761123657226,0.006331090355239472,0.6009168148040771,0.06071769092230127,11,1,"{'n_neighbors': 11, 'p': 1}",-345.29577316438633,-365.0296921245826,-344.5745180659433,-343.3225113241336,-358.64886758664284,-351.3742724531377,8.802339363689207,3,-322.53700119294973,-317.56644045390027,-321.75047005598543,-322.65886838959085,-317.9762970648493,-320.4978154314551,2.251603259824961
0.1206733226776123,0.002357946655229378,0.6582497119903564,0.029876472688010566,11,2,"{'n_neighbors': 11, 'p': 2}",-374.2841027585553,-395.49237947778096,-373.30911197724646,-374.7168334562309,-388.9888549457495,-381.3582565231126,9.131706781794806,31,-349.48043746757577,-345.349779185792,-348.52247578619165,-348.20272974809205,-347.6370088112456,-347.83848619977937,1.3806357102571576
0.11845817565917968,0.0016361082953045177,0.5762603759765625,0.026943129431933378,12,1,"{'n_neighbors': 12, 'p': 1}",-344.49461244351755,-367.0705403004673,-344.5249710312862,-343.2218520664349,-357.845751255311,-351.43154541940334,9.475664316929318,4,-324.877598659753,-319.97641773606404,-324.0529010486067,-324.91446517196766,-320.3294565784138,-322.8301678389611,2.21037514004706
0.12002925872802735,0.0031933544619990716,0.6901750087738037,0.03265087006304807,12,2,"{'n_neighbors': 12, 'p': 2}",-374.417091491909,-396.78535704630593,-373.6814793356508,-373.13292777134035,-389.1937717265353,-381.44212547434825,9.737805421160793,32,-352.79876741693465,-348.71583480586696,-351.74515284939076,-350.59677886565083,-350.8215944421915,-350.9356256760069,1.3551327006285936
0.12877578735351564,0.022703689737657226,0.7415628433227539,0.23518515896352085,13,1,"{'n_neighbors': 13, 'p': 1}",-345.3406326034063,-367.2531572239601,-345.9894286478296,-342.5089134503966,-356.96242980657814,-351.6109123464342,9.242104033905742,5,-327.085695886339,-322.4626191860919,-326.1388256318156,-326.9408515417147,-323.13134322371906,-325.15186709393606,1.9610618209620434
0.13034391403198242,0.012712012121064084,0.8245046138763428,0.1256613059908081,13,2,"{'n_neighbors': 13, 'p': 2}",-373.7130914503178,-397.5524540342059,-374.2223014528924,-371.7077457883947,-388.09780729120246,-381.0586800034027,10.096807498645715,29,-354.8356897585194,-350.65526223725584,-353.02084289616874,-353.9550030526799,-353.13162398114025,-353.1196843851529,1.3946842248110656
0.11731605529785157,0.0035210112170188453,0.6190775871276856,0.04403768881777687,14,1,"{'n_neighbors': 14, 'p': 1}",-345.97806081069893,-366.6818858930434,-347.2002648568119,-344.19540638967055,-356.95038073166694,-352.2011997363783,8.486159632743217,8,-328.66287601335836,-324.29164235434337,-327.8718374204441,-329.21900941014843,-325.1308130633054,-327.0352356523199,1.9632683500194665
0.12139620780944824,0.008181897500799819,0.7499709606170655,0.06252202763468527,14,2,"{'n_neighbors': 14, 'p': 2}",-374.5920684575533,-398.7878577221643,-375.73943883463005,-370.0428405893064,-387.0668680682007,-381.245814734371,10.40871825789685,30,-357.1718436396893,-352.28956080563796,-355.1034061095616,-355.71389052115836,-354.6625402434886,-354.98824826390717,1.5935436292769678
0.11717314720153808,0.0021281478138189683,0.6429184913635254,0.041152632290639084,15,1,"{'n_neighbors': 15, 'p': 1}",-346.72754026184674,-366.5613409029467,-347.20258014677484,-344.6458169177289,-356.06695249130934,-352.24084614412135,8.16309738859992,9,-330.4732848604232,-326.56660583413,-329.2537995094915,-331.3605468976305,-327.1505918930923,-328.96096579895345,1.8515541199226517
0.12364206314086915,0.004881008117013824,0.741083288192749,0.02238084859724834,15,2,"{'n_neighbors': 15, 'p': 2}",-374.7244737960067,-400.94563009307535,-375.78804171494784,-371.05575125531095,-387.6682734646581,-382.0364340647998,10.975954394532167,34,-359.17632552166316,-353.92430308121624,-357.226072263098,-358.67487592453125,-356.6815479983779,-357.1366249577773,1.8471979929110953
0.11400055885314941,0.006939733734384695,0.6600656509399414,0.035722028600712614,16,1,"{'n_neighbors': 16, 'p': 1}",-346.5252071023056,-367.98519870235197,-348.15302723059096,-345.2157010428737,-357.7648971610661,-353.12880624783764,8.639315577132718,10,-332.76632158686016,-329.0607673589989,-330.75645964891953,-332.7634569984358,-329.0823695759226,-330.8858750338274,1.652984668767183
0.11533703804016113,0.004981653537180567,0.7981657028198242,0.031881129838945865,16,2,"{'n_neighbors': 16, 'p': 2}",-374.9538074962345,-401.04564940331363,-376.621567207416,-371.1069597334878,-388.76221755504054,-382.4980402790985,10.995079092120589,36,-360.66203180672636,-356.0090705657426,-359.33688481258326,-360.905223480679,-358.4126281791321,-359.0651677689727,1.7762402968597764
0.14837369918823243,0.02856778162306479,0.7554935932159423,0.06747829202972562,17,1,"{'n_neighbors': 17, 'p': 1}",-346.30063314863656,-368.85263789213985,-348.854951946016,-345.9138913502829,-359.38657896530566,-353.8617386604762,8.951619147385305,11,-334.28831555217033,-331.25884840770414,-332.4570197350709,-334.6355998050689,-330.9501954422925,-332.7179957884614,1.514295015374024
0.12184357643127441,0.01169122662415106,0.7774374485015869,0.04205847939059413,17,2,"{'n_neighbors': 17, 'p': 2}",-375.16142904850506,-401.22905123119807,-376.91711539772336,-371.70197668870566,-390.17802467452805,-383.03751940813197,11.044503781307963,37,-362.18260155370047,-358.06138633431993,-361.2006785102084,-363.08922869304143,-359.9694244420437,-360.90066390666277,1.7579472569268335
0.11559667587280273,0.007651891400939777,0.6686020851135254,0.04238108531158794,18,1,"{'n_neighbors': 18, 'p': 1}",-347.06627917455165,-368.8543364358449,-349.78319814600235,-346.8891785760268,-360.4074546156817,-354.6000893896215,8.67557413556451,13,-336.4316969702822,-333.16767893295224,-334.28678169798326,-336.38033395773385,-332.8810404315445,-334.62950639809924,1.5247833286188022
0.11872720718383789,0.007659251558724462,0.791514253616333,0.023032827702614302,18,2,"{'n_neighbors': 18, 'p': 2}",-376.58204920248716,-401.5461707797474,-377.78766576541784,-373.54315694605384,-391.9248100939874,-384.2767705575387,10.707496174938091,41,-363.83312573023187,-360.3873342796173,-363.10524045858034,-364.7674172347424,-360.87053666261124,-362.5927308731566,1.694711378465854
0.11871709823608398,0.0076482332870204325,0.6654736042022705,0.03216466238495855,19,1,"{'n_neighbors': 19, 'p': 1}",-348.26015769350386,-369.8134204123447,-349.94726474355065,-346.683734829542,-361.7680490333598,-355.29452534246025,8.999178411584598,14,-338.4325879441804,-335.18315472351685,-336.7942989824948,-338.2896200439689,-334.7967291643163,-336.6992781716955,1.5139948499370461
0.11872239112854004,0.007653722005511941,0.8006992816925049,0.02708896979521054,19,2,"{'n_neighbors': 19, 'p': 2}",-378.0200684192233,-401.9263182286617,-378.4006586570714,-375.0513447581875,-393.59468805269256,-385.3986156231673,10.495912838615906,43,-365.097089643375,-362.13842680046776,-365.1190453684759,-366.3420351324403,-363.11886241877795,-364.36309187270734,1.5181354654984145
0.11247282028198242,0.006247258516404322,0.7092159271240235,0.040254250355123714,20,1,"{'n_neighbors': 20, 'p': 1}",-349.3854999420693,-371.5491078669911,-350.8983777520278,-347.33064889918893,-362.67110081112395,-356.3669470542802,9.279449335761072,15,-340.0324266388575,-337.12805248978884,-338.9851312206709,-340.07470743294135,-336.41213429117664,-338.52649041468703,1.5034162219833886
0.11872434616088867,0.0076537603677247655,0.8038341999053955,0.02884988116828921,20,2,"{'n_neighbors': 20, 'p': 2}",-378.8807727957363,-402.911788900475,-379.24099073001156,-376.4750984936269,-394.64450753186554,-386.43063169034315,10.458491736602355,44,-367.05033023377075,-363.3067741374815,-366.3732127339088,-368.23825821215456,-365.2380148890563,-366.0413180412744,1.677964965198414
0.1155996322631836,0.007653078802512529,0.7069709300994873,0.038891791686423344,21,1,"{'n_neighbors': 21, 'p': 1}",-350.9402596399468,-372.0782671543882,-352.43186006731776,-348.1146167853004,-363.1681288969817,-357.346626508787,8.95921419917843,17,-341.3554620307032,-338.417595362933,-340.6988669750966,-341.8373211285557,-338.0802855873825,-340.0779062169342,1.5401559832194551
0.11559805870056153,0.007653779821027132,0.8248056411743164,0.018211665756176457,21,2,"{'n_neighbors': 21, 'p': 2}",-378.50889650264,-403.9052308676917,-380.11323732273905,-377.39819566296967,-395.25977487171,-387.0370670455501,10.636962227011695,46,-368.9047770784105,-365.15312970296895,-368.080612501069,-370.0424946410985,-367.1157219274942,-367.85934717020825,1.6603979282600745
0.11044111251831054,0.0021627908593292353,0.7366576194763184,0.04625323581178322,22,1,"{'n_neighbors': 22, 'p': 1}",-352.1094837846663,-373.0505419155054,-352.80515643105446,-348.81046033919733,-364.16876645949645,-358.188881785984,9.061195617612503,18,-342.5485541080396,-340.1580421403573,-342.05478983099056,-343.37145877990844,-339.8186531908507,-341.5902996100293,1.3781598841056015
0.11871991157531739,0.012498785603692742,0.8623169898986817,0.026867249312945176,22,2,"{'n_neighbors': 22, 'p': 2}",-378.84166482341664,-404.1703373674177,-380.7835352364901,-378.8268882334351,-396.10889076161385,-387.74626328447465,10.45954544640807,47,-370.57479373556544,-366.7398395179746,-369.7527847854596,-371.53263136550606,-368.1574108210311,-369.35149204510736,1.7123919245603103
0.12184524536132812,0.006252170738952038,0.7706418514251709,0.09710466769957585,23,1,"{'n_neighbors': 23, 'p': 1}",-352.79372131799937,-373.83868562764155,-352.85558970225196,-350.0812685777621,-364.9633986598821,-358.90653277710743,9.07216046255383,19,-344.3088290303445,-341.824356440881,-343.5458774870719,-345.2910909993123,-341.4546325846404,-343.28495730845003,1.4576973977511274
0.13433961868286132,0.015926310157551693,1.114409589767456,0.22570433452899544,23,2,"{'n_neighbors': 23, 'p': 2}",-379.5060172381658,-404.53239838197,-382.00962265101515,-379.1892689808051,-396.13131643911527,-388.27372473821424,10.244268857910834,48,-372.0489708217934,-368.0834640036374,-371.1387823265819,-372.9388480691582,-369.576137963693,-370.7572406369728,1.7388293147547347
0.12124462127685547,0.018672385955945038,0.8622988224029541,0.1663236928618926,24,1,"{'n_neighbors': 24, 'p': 1}",-353.4132584096088,-375.2791053566601,-353.9787900733874,-351.11191579760526,-366.0170818848976,-359.9600303044318,9.255123138829115,20,-345.70664957562065,-342.75900538802466,-344.6806239499449,-346.86739253229825,-342.77860494756965,-344.55845527869167,1.6168088123859916
0.11872248649597168,0.007640284210401205,0.8841140747070313,0.017396680600974632,24,2,"{'n_neighbors': 24, 'p': 2}",-380.3227464951917,-404.6969113273858,-382.97087195828504,-379.4331353804558,-396.1941579760525,-388.72356462747416,10.009364251610423,49,-373.56548550157873,-369.46357048366696,-372.856068835332,-374.7527241082981,-371.09125823146593,-372.3458214320683,1.8666768708965296
0.13390960693359374,0.026388999133340772,0.863664197921753,0.08834065463653798,25,1,"{'n_neighbors': 25, 'p': 1}",-354.01403313636894,-376.6125130344109,-354.9301367323291,-352.4405144843569,-366.4550683661646,-360.8904531507261,9.299033250491421,21,-347.2995625850931,-344.0140528953391,-345.7876855338625,-347.96950234632993,-344.2530258965297,-345.8647658514309,1.5822353101428979
0.137869930267334,0.02520760680012831,1.1999792098999023,0.3348849275787519,25,2,"{'n_neighbors': 25, 'p': 2}",-380.9943691345151,-405.4994044722512,-383.67592584009265,-380.8390961761298,-397.51633835457704,-389.70502679551316,10.013084394268144,50,-374.9853909214681,-371.1531079632687,-373.693751231099,-376.08805167719134,-372.20520943166684,-373.62510224493883,1.7915395168635628
0.12953319549560546,0.014065743815463183,0.9269694328308106,0.06107800312281862,26,1,"{'n_neighbors': 26, 'p': 1}",-355.48519201803873,-377.2614413161858,-356.2721989482128,-353.5762322845174,-366.3394865852572,-361.7869102304424,8.918811457550248,23,-348.86879892506903,-345.3347271337625,-347.15147642751776,-349.1972911365328,-345.58011836376363,-347.22648239732916,1.6047535055307771
0.16915102005004884,0.052293039163568214,1.3359959125518799,0.3762571679548152,26,2,"{'n_neighbors': 26, 'p': 2}",-381.5463623967273,-406.2826573264529,-383.8927310812016,-381.8590382387022,-398.32594705410463,-390.3813472194377,10.08719164309353,52,-376.35855878138835,-372.3407401960457,-374.938689041102,-377.331523264986,-373.3081680355448,-374.8555358638134,1.8501378542691373
0.2238025665283203,0.017509127976807693,2.041849231719971,0.287394105118719,27,1,"{'n_neighbors': 27, 'p': 1}",-356.32091470453184,-377.99252908336445,-357.04993777091113,-354.38444701944127,-367.061130423587,-362.56179180036713,8.883127271144645,24,-350.0968202929618,-346.63962676502877,-348.6356569187228,-350.5338388617457,-346.78761154990804,-348.5387108776734,1.6180549113249274
0.23769006729125977,0.02959614083112202,2.1575549125671385,0.186396391380526,27,2,"{'n_neighbors': 27, 'p': 2}",-382.5950900500779,-406.8948664804301,-384.791845843526,-382.2870649328355,-399.14462469421915,-391.1426984002177,10.039709203505158,53,-377.20307552997804,-373.57166705826944,-376.57577025493134,-378.5248977034505,-374.4428770059672,-376.0636575105193,1.8141213868645696
0.27509303092956544,0.03843365569965619,1.8785894393920899,0.1462783072490351,28,1,"{'n_neighbors': 28, 'p': 1}",-357.2670688713441,-379.24254762732346,-358.9110370799537,-355.08449346134745,-367.61359874193016,-363.6237491563798,8.89271266349998,25,-351.0807789875314,-347.8842350618878,-350.00906150943086,-351.9906674418797,-348.16959371663614,-349.82686734347317,1.6004934268371718
0.2772629737854004,0.07780991368984781,2.490116500854492,0.9710968209296721,28,2,"{'n_neighbors': 28, 'p': 2}",-383.994885545459,-407.16886803383153,-385.5984605197815,-384.06827512001325,-400.449921370634,-392.2560821179439,9.686502599606715,54,-378.4757735457093,-374.9122169942106,-377.4998448194525,-379.78175200907083,-375.9492114759118,-377.32375976887096,1.7380902797979076
0.2666670322418213,0.04000533582259779,1.859852409362793,0.07745259513666178,29,1,"{'n_neighbors': 29, 'p': 1}",-357.8163596338779,-379.9827406421919,-359.868545970352,-355.4861509569664,-368.507380029568,-364.3322354465912,8.977800591579845,26,-352.20714627478134,-349.57357290764537,-350.9333947967213,-353.64525869560447,-349.60471183792845,-351.1928169025362,1.5655454936855304
0.22115063667297363,0.014414206942530143,2.010787343978882,0.2111032551330031,29,2,"{'n_neighbors': 29, 'p': 2}",-384.20337276617164,-408.14795504576534,-386.36594877532264,-384.94811603468247,-400.6374355695848,-392.8605656383054,9.735685658190619,55,-379.68671143701636,-376.1825315724861,-378.5537208656549,-380.5806841814016,-376.93929707992305,-378.38858902729646,1.642242864009682
0.24173784255981445,0.051172176724430446,2.104147529602051,0.32484558818097226,30,1,"{'n_neighbors': 30, 'p': 1}",-357.90980187695516,-380.6264318541691,-360.8506566241792,-356.64733874082657,-368.73529934337586,-364.95390568790117,8.892492566593107,27,-353.3253787549607,-350.58556530807334,-351.885401579669,-354.61926307861654,-350.71544136106445,-352.2262100164768,1.5508167044409051
0.23764076232910156,0.06694412026003053,2.1942336559295654,0.08372936179825322,30,2,"{'n_neighbors': 30, 'p': 2}",-384.54814042405286,-409.4730042868729,-387.20546929316333,-385.6575241405948,-401.8964233294709,-393.7561122948309,10.06548714599015,56,-380.48555661771104,-377.71562720276546,-379.84137072012055,-382.0642015719445,-378.15909564915137,-379.6531703523386,1.5828891616465242
